,Pipe_300212Y.P_04.1_diameters,Pipe_500199.500200.1_diameters,Pipe_500200.8059020X.1_diameters,Pipe_500201.500250.1_diameters,Pipe_500201.507245.1_diameters,Pipe_500202.700151X.1_diameters,Pipe_500202.700153X.1_diameters,Pipe_500202.8059032X.1_diameters,Pipe_500203.500204.1_diameters,Pipe_500203.700150X.1_diameters,Pipe_500204.500205.1_diameters,Pipe_500204.500264.1_diameters,Pipe_500205.700170X.1_diameters,Pipe_500207.507747.1_diameters,Pipe_500207.700113X.1_diameters,Pipe_500209.507233.1_diameters,Pipe_500209.700154X.1_diameters,Pipe_500209.700155X.1_diameters,Pipe_500210.300212X.1_diameters,Pipe_500210.8058992X.1_diameters,Pipe_500210.8058994X.1_diameters,Pipe_500211.8058990X.1_diameters,Pipe_500212.500213.1_diameters,Pipe_500213.700144X.1_diameters,Pipe_500214.500215.1_diameters,Pipe_500214.700141X.1_diameters,Pipe_500215.8096701X.1_diameters,Pipe_500216.507743.1_diameters,Pipe_500216.P_03.1_diameters,Pipe_500217.500224.1_diameters,Pipe_GHD_014.500269.1_diameters,Pipe_500218.500219.1_diameters,Pipe_500218.700124X.1_diameters,Pipe_500219.500222.1_diameters,Pipe_500219.700115X.1_diameters,Pipe_500219.8059086X.1_diameters,Pipe_500220.500254.1_diameters,Pipe_500220.700126X.1_diameters,Pipe_500222.700123X.1_diameters,Pipe_500224.700139X.1_diameters,Pipe_500224.700142X.1_diameters,Pipe_500225.500226.1_diameters,Pipe_500226.500255.1_diameters,Pipe_500227.700121X.1_diameters,Pipe_500227.8059089X.1_diameters,Pipe_500228.700129X.1_diameters,Pipe_500228.700133X.1_diameters,Pipe_500229.700103X.1_diameters,Pipe_500229.700107X.1_diameters,Pipe_500230.700102X.1_diameters,Pipe_500230.700108X.1_diameters,Pipe_500230.700111X.1_diameters,Pipe_500231.700166X.1_diameters,Pipe_500232.700105X.1_diameters,Pipe_500233.700135X.1_diameters,Pipe_500234.700109X.1_diameters,Pipe_500234.700137X.1_diameters,Pipe_500235.500242.1_diameters,Pipe_500235.700112X.1_diameters,Pipe_500236.500241.1_diameters,Pipe_500237.700114X.1_diameters,Pipe_500237.8058988X.1_diameters,Pipe_500238.8059087X.1_diameters,Pipe_500239.700122X.1_diameters,Pipe_500239.8059091X.1_diameters,Pipe_500241.8059055X.1_diameters,Pipe_500242.700128X.1_diameters,Pipe_500242.8059047X.1_diameters,Pipe_500243.500271.1_diameters,Pipe_500243.700127X.1_diameters,Pipe_500243.700134X.1_diameters,Pipe_500244.700136X.1_diameters,Pipe_500245.507753.1_diameters,Pipe_500245.700146X.1_diameters,Pipe_500246.700157X.1_diameters,Pipe_500247.700162X.1_diameters,Pipe_500248.700167X.1_diameters,Pipe_500249.500199.1_diameters,Pipe_500249.8059034X.1_diameters,Pipe_500253.500220.1_diameters,Pipe_500258.700143X.1_diameters,Pipe_500259.8058405X.1_diameters,Pipe_500262.507249.1_diameters,Pipe_GHD_016.507005.1_diameters,Pipe_500265.8093043X.1_diameters,Pipe_500267.500247.1_diameters,Pipe_500268.8059048X.1_diameters,Pipe_500272.500257.1_diameters,Pipe_500272.700116X.1_diameters,Pipe_506165.500271.1_diameters,Pipe_506165.8055439X.1_diameters,Pipe_507004.PF03.1_diameters,Pipe_507005.8105873X.1_diameters,Pipe_507007.700160X.1_diameters,Pipe_507007.8059774X.1_diameters,Pipe_507008.8058387X.1_diameters,Pipe_507010.507011.1_diameters,Pipe_507010.8058389X.1_diameters,Pipe_507011.8058391X.1_diameters,Pipe_507012.8058401X.1_diameters,Pipe_507234.700132X.1_diameters,Pipe_507236.700131X.1_diameters,Pipe_507239.500247.1_diameters,Pipe_507240.507742.1_diameters,Pipe_507240.8059000X.1_diameters,Pipe_507241.8059001X.1_diameters,Pipe_507242.507241.1_diameters,Pipe_507244.700149X.1_diameters,Pipe_507246.507247.1_diameters,Pipe_507246.8059023X.1_diameters,Pipe_507246.8059030X.1_diameters,Pipe_507249.507248.1_diameters,Pipe_507249.8059033X.1_diameters,Pipe_507250.500252.1_diameters,Pipe_507251.507250.1_diameters,Pipe_507446.507450.1_diameters,Pipe_507446.507453.1_diameters,Pipe_507448.507447.1_diameters,Pipe_507448.8059778X.1_diameters,Pipe_507449.507446.1_diameters,Pipe_507450.8059780X.1_diameters,Pipe_507452.8058390X.1_diameters,Pipe_507453.507452.1_diameters,Pipe_507454.507452.1_diameters,Pipe_507454.8059790X.1_diameters,Pipe_507741.8082528.1_diameters,Pipe_507742.700152X.1_diameters,Pipe_507743.700140X.1_diameters,Pipe_507744.8059085X.1_diameters,Pipe_507745.500225.1_diameters,Pipe_507745.507746.1_diameters,Pipe_507747.8058986X.1_diameters,Pipe_507748.8058987X.1_diameters,Pipe_507754.500210.1_diameters,Pipe_507754.700171X.1_diameters,Pipe_700102Y.500229.1_diameters,Pipe_700103Y.500231.1_diameters,Pipe_700104Y.507233.1_diameters,Pipe_700105Y.700104X.1_diameters,Pipe_700106Y.500233.1_diameters,Pipe_700107Y.8059056X.1_diameters,Pipe_700108Y.500234.1_diameters,Pipe_700109Y.500223.1_diameters,Pipe_700110Y.500223.1_diameters,Pipe_700111Y.700106X.1_diameters,Pipe_700112Y.500236.1_diameters,Pipe_700113Y.500236.1_diameters,Pipe_700114Y.500207.1_diameters,Pipe_700115Y.500238.1_diameters,Pipe_700116Y.500239.1_diameters,Pipe_700117Y.500240.1_diameters,Pipe_700118Y.500240.1_diameters,Pipe_700119Y.500240.1_diameters,Pipe_700120Y.500240.1_diameters,Pipe_700121Y.700120X.1_diameters,Pipe_700122Y.500227.1_diameters,Pipe_700123Y.700117X.1_diameters,Pipe_700124Y.500241.1_diameters,Pipe_700125Y.500225.1_diameters,Pipe_700126Y.507745.1_diameters,Pipe_700127Y.P_02.1_diameters,Pipe_700128Y.507250.1_diameters,Pipe_700129Y.507236.1_diameters,Pipe_700130Y.507235.1_diameters,Pipe_700131Y.507237.1_diameters,Pipe_700132Y.507235.1_diameters,Pipe_700133Y.700130X.1_diameters,Pipe_700134Y.500228.1_diameters,Pipe_700135Y.500244.1_diameters,Pipe_700136Y.700138X.1_diameters,Pipe_700137Y.500244.1_diameters,Pipe_700138Y.700147X.1_diameters,Pipe_700139Y.8087726.1_diameters,Pipe_700140Y.500215.1_diameters,Pipe_700141Y.700148X.1_diameters,Pipe_700142Y.500273.1_diameters,Pipe_700143Y.500216.1_diameters,Pipe_700144Y.500214.1_diameters,Pipe_700145Y.500213.1_diameters,Pipe_700146Y.700145X.1_diameters,Pipe_700147Y.500245.1_diameters,Pipe_700148Y.500212.1_diameters,Pipe_700149Y.507245.1_diameters,Pipe_700150Y.507243.1_diameters,Pipe_700151Y.500259.1_diameters,Pipe_700152Y.500200.1_diameters,Pipe_700153Y.500199.1_diameters,Pipe_700154Y.700156X.1_diameters,Pipe_700155Y.700169X.1_diameters,Pipe_700156Y.507753.1_diameters,Pipe_700157Y.507003.1_diameters,Pipe_700158Y.PF01.1_diameters,Pipe_700160Y.507004.1_diameters,Pipe_700162Y.500231.1_diameters,Pipe_700166Y.500248.1_diameters,Pipe_700167Y.500233.1_diameters,Pipe_700168Y.500248.1_diameters,Pipe_700169Y.500248.1_diameters,Pipe_700170Y.500232.1_diameters,Pipe_700171Y.500205.1_diameters,Pipe_8055439Y.506165.1_diameters,Pipe_8058387Y.507007.1_diameters,Pipe_8058389Y.507004.1_diameters,Pipe_8058390Y.507009.1_diameters,Pipe_8058391Y.507454.1_diameters,Pipe_8058401Y.P_06.1_diameters,Pipe_8058405Y.507011.1_diameters,Pipe_8058987Y.500237.1_diameters,Pipe_8058988Y.500211.1_diameters,Pipe_8058990Y.8058991X.1_diameters,Pipe_8058991Y.507754.1_diameters,Pipe_8058992Y.700168X.1_diameters,Pipe_8058994Y.500232.1_diameters,Pipe_8059000Y.500212.1_diameters,Pipe_8059001Y.507240.1_diameters,Pipe_8059020Y.500201.1_diameters,Pipe_8059023Y.507245.1_diameters,Pipe_8059030Y.500209.1_diameters,Pipe_8059032Y.500203.1_diameters,Pipe_8059033Y.500249.1_diameters,Pipe_8059034Y.507741.1_diameters,Pipe_8059047Y.P_01.1_diameters,Pipe_8059048Y.500235.1_diameters,Pipe_8059055Y.500238.1_diameters,Pipe_8059056Y.500218.1_diameters,Pipe_8059085Y.500222.1_diameters,Pipe_8059086Y.8099156.1_diameters,Pipe_8059087Y.500226.1_diameters,Pipe_8059089Y.500256.1_diameters,Pipe_8059091Y.700119X.1_diameters,Pipe_8059774Y.507009.1_diameters,Pipe_8059778Y.507447.1_diameters,Pipe_8059780Y.507447.1_diameters,Pipe_8059789Y.507455.1_diameters,Pipe_8059790Y.8059789X.1_diameters,Pipe_8082528.P_05.1_diameters,Pipe_8087725.8087728X.1_diameters,Pipe_8087725.8087733.1_diameters,Pipe_8087726.8087727X.1_diameters,Pipe_8087726.8087736.1_diameters,Pipe_8087727Y.8087734.1_diameters,Pipe_8087728Y.8087735.1_diameters,Pipe_8087732.8101041X.1_diameters,Pipe_8087733.8102457.1_diameters,Pipe_8087734.8087725.1_diameters,Pipe_8087735.8087732.1_diameters,Pipe_8087736.8087737.1_diameters,Pipe_GHD_015.700110X.1_diameters,Pipe_8093041.8093040.1_diameters,Pipe_8093042Y.8093041.1_diameters,Pipe_8093043Y.8093041.1_diameters,Pipe_8096701Y.500273.1_diameters,Pipe_8099156.500223.1_diameters,Pipe_8099156.700118X.1_diameters,Pipe_8101041Y.8101040.1_diameters,Pipe_8102457.8102458X.1_diameters,Pipe_8102458Y.8102457.1_diameters,Pipe_8105873Y.507003.1_diameters,Pipe_GHD_001.8093042X.1_diameters,Pipe_GHD_002.500246.1_diameters,Pipe_GHD_005.GHD_001.1_diameters,Pipe_P_01.700125X.1_diameters,Pipe_P_02.500227.1_diameters,Pipe_P_03.500217.1_diameters,Pipe_P_04.500211.1_diameters,Pipe_P_05.500263.1_diameters,Pipe_P_06.507009.1_diameters,Pipe_PF01.507748.1_diameters,Pipe_PF02.507010.1_diameters,Pipe_GHD_006.8058986Y.1_diameters,Pipe_507006.GHD_006.1_diameters,Pipe_GHD_017.8058985X.1_diameters,Pipe_GHD_020.700158Y.1_diameters,Pipe_8058985X.PF02.1_diameters,Pipe_PF03.700159X.1_diameters,Pipe_GHD_007.8087737.1_diameters,Pipe_GHD_007.GHD_012.1_diameters,Pipe_GHD_012.GHD_010.1_diameters,Pipe_GHD_010.GHD_008.1_diameters,Pipe_GHD_010.GHD_009.1_diameters,Pipe_8101040.GHD_011.1_diameters,Pipe_GHD_014.500217.1_diameters,Pipe_GHD_014.GHD_013.1_diameters,Pipe_GHD_013.GHD_011.1_diameters,Pipe_500244.GHD_015.1_diameters,Pipe_GHD_007.GHD_015.1_diameters,Pipe_GHD_022.700159Y.1_diameters,Pipe_GHD_016.500265.1_diameters,Pipe_507006.GHD_024.1_diameters,Pipe_8058390X.507012.1_diameters,Pipe_507003.GHD_018.1_diameters,Pipe_500246.GHD_019.1_diameters,Pipe_507005.GHD_021.1_diameters,Pipe_GHD_016.GHD_023.1_diameters,Pipe_GHD_004.GHD_002.1_diameters,Pipe_1_diameters,objectives
0,225.0,100.0,225.0,100.0,100.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,150.0,225.0,225.0,150.0,150.0,100.0,225.0,225.0,100.0,150.0,100.0,150.0,150.0,225.0,300.0,100.0,225.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,225.0,100.0,150.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,100.0,100.0,225.0,100.0,225.0,150.0,225.0,100.0,150.0,150.0,225.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,100.0,450.0,225.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,450.0,225.0,150.0,100.0,225.0,100.0,100.0,100.0,150.0,450.0,150.0,150.0,100.0,225.0,150.0,225.0,100.0,150.0,100.0,150.0,100.0,225.0,100.0,300.0,225.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,375.0,150.0,150.0,100.0,225.0,225.0,150.0,100.0,225.0,225.0,100.0,100.0,225.0,100.0,150.0,100.0,150.0,150.0,100.0,100.0,225.0,150.0,225.0,100.0,225.0,150.0,450.0,225.0,225.0,100.0,100.0,150.0,450.0,450.0,150.0,225.0,150.0,225.0,150.0,100.0,225.0,150.0,375.0,225.0,100.0,100.0,100.0,150.0,225.0,225.0,150.0,150.0,100.0,300.0,150.0,225.0,100.0,150.0,150.0,100.0,100.0,375.0,100.0,150.0,100.0,150.0,225.0,300.0,100.0,100.0,150.0,225.0,100.0,100.0,100.0,450.0,225.0,225.0,100.0,100.0,150.0,100.0,300.0,100.0,225.0,150.0,100.0,225.0,150.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,225.0,100.0,150.0,100.0,300.0,450.0,150.0,150.0,100.0,100.0,100.0,100.0,225.0,525.0,100.0,225.0,100.0,100.0,225.0,150.0,150.0,225.0,150.0,150.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,150.0,100.0,225.0,100.0,450.0,100.0,150.0,225.0,225.0,225.0,100.0,450.0,150.0,450.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,225.0,225.0,225.0,100.0,100.0,100.0,100.0,150.0,100.0,150.0,100.0,100.0,150.0,100.0,225.0,375.0,300.0,100.0,150.0,150.0,225.0,375.0,450.0,225.0,139425.4165248529
1,225.0,100.0,225.0,100.0,100.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,150.0,225.0,225.0,150.0,150.0,100.0,225.0,225.0,100.0,150.0,100.0,150.0,150.0,225.0,300.0,100.0,225.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,225.0,100.0,150.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,100.0,100.0,225.0,100.0,225.0,150.0,225.0,100.0,150.0,150.0,225.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,100.0,450.0,225.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,450.0,225.0,150.0,100.0,225.0,100.0,100.0,100.0,150.0,450.0,150.0,150.0,100.0,225.0,150.0,225.0,100.0,150.0,100.0,150.0,100.0,225.0,100.0,300.0,225.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,375.0,150.0,150.0,100.0,225.0,225.0,150.0,100.0,225.0,225.0,100.0,100.0,225.0,100.0,150.0,100.0,150.0,150.0,100.0,100.0,225.0,150.0,225.0,100.0,225.0,150.0,450.0,225.0,225.0,100.0,100.0,150.0,450.0,450.0,150.0,225.0,150.0,225.0,150.0,100.0,225.0,150.0,375.0,225.0,100.0,100.0,100.0,150.0,225.0,225.0,150.0,150.0,100.0,300.0,150.0,225.0,100.0,150.0,150.0,100.0,100.0,375.0,100.0,150.0,100.0,150.0,225.0,300.0,100.0,100.0,150.0,225.0,100.0,100.0,100.0,450.0,225.0,225.0,100.0,100.0,150.0,100.0,300.0,100.0,225.0,150.0,100.0,225.0,150.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,225.0,100.0,150.0,100.0,300.0,450.0,150.0,150.0,100.0,100.0,100.0,100.0,225.0,525.0,100.0,225.0,100.0,100.0,225.0,150.0,150.0,225.0,150.0,150.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,150.0,100.0,225.0,100.0,450.0,100.0,150.0,225.0,225.0,225.0,100.0,450.0,150.0,450.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,225.0,225.0,225.0,100.0,100.0,100.0,100.0,150.0,100.0,150.0,100.0,100.0,150.0,100.0,225.0,375.0,300.0,100.0,150.0,150.0,225.0,375.0,450.0,225.0,139425.4165248529
2,225.0,100.0,225.0,100.0,100.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,150.0,225.0,225.0,150.0,150.0,100.0,225.0,225.0,100.0,150.0,100.0,150.0,150.0,225.0,300.0,100.0,225.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,225.0,100.0,150.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,100.0,100.0,225.0,100.0,225.0,150.0,225.0,100.0,150.0,150.0,225.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,100.0,450.0,225.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,450.0,225.0,150.0,100.0,225.0,100.0,100.0,100.0,150.0,450.0,150.0,150.0,100.0,225.0,150.0,225.0,100.0,150.0,100.0,150.0,100.0,225.0,100.0,300.0,225.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,375.0,150.0,150.0,100.0,225.0,225.0,150.0,100.0,225.0,225.0,100.0,100.0,225.0,100.0,150.0,100.0,150.0,150.0,100.0,100.0,225.0,150.0,225.0,100.0,225.0,150.0,450.0,225.0,225.0,100.0,100.0,150.0,450.0,450.0,150.0,225.0,150.0,225.0,150.0,100.0,225.0,150.0,375.0,225.0,100.0,100.0,100.0,150.0,225.0,225.0,150.0,150.0,100.0,300.0,150.0,225.0,100.0,150.0,150.0,100.0,100.0,375.0,100.0,150.0,100.0,150.0,225.0,300.0,100.0,100.0,150.0,225.0,100.0,100.0,100.0,450.0,225.0,225.0,100.0,100.0,150.0,100.0,300.0,100.0,225.0,150.0,100.0,225.0,150.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,225.0,100.0,150.0,100.0,300.0,450.0,150.0,150.0,100.0,100.0,100.0,100.0,225.0,525.0,100.0,225.0,100.0,100.0,225.0,150.0,150.0,225.0,150.0,150.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,150.0,100.0,225.0,100.0,450.0,100.0,150.0,225.0,225.0,225.0,100.0,450.0,150.0,450.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,225.0,225.0,225.0,100.0,100.0,100.0,100.0,150.0,100.0,150.0,100.0,100.0,150.0,100.0,225.0,375.0,300.0,100.0,150.0,150.0,225.0,375.0,450.0,225.0,139425.4165248529
3,225.0,100.0,225.0,100.0,100.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,150.0,225.0,225.0,150.0,150.0,100.0,225.0,225.0,100.0,150.0,100.0,150.0,150.0,225.0,300.0,100.0,225.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,225.0,100.0,150.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,100.0,100.0,225.0,100.0,225.0,150.0,225.0,100.0,150.0,150.0,225.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,100.0,450.0,225.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,450.0,225.0,150.0,100.0,225.0,100.0,100.0,100.0,150.0,450.0,150.0,150.0,100.0,225.0,150.0,225.0,100.0,150.0,100.0,150.0,100.0,225.0,100.0,300.0,225.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,375.0,150.0,150.0,100.0,225.0,225.0,150.0,100.0,225.0,225.0,100.0,100.0,225.0,100.0,150.0,100.0,150.0,150.0,100.0,100.0,225.0,150.0,225.0,100.0,225.0,150.0,450.0,225.0,225.0,100.0,100.0,150.0,450.0,450.0,150.0,225.0,150.0,225.0,150.0,100.0,225.0,150.0,375.0,225.0,100.0,100.0,100.0,150.0,225.0,225.0,150.0,150.0,100.0,300.0,150.0,225.0,100.0,150.0,150.0,100.0,100.0,375.0,100.0,150.0,100.0,150.0,225.0,300.0,100.0,100.0,150.0,225.0,100.0,100.0,100.0,450.0,225.0,225.0,100.0,100.0,150.0,100.0,300.0,100.0,225.0,150.0,100.0,225.0,150.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,225.0,100.0,150.0,100.0,300.0,450.0,150.0,150.0,100.0,100.0,100.0,100.0,225.0,525.0,100.0,225.0,100.0,100.0,225.0,150.0,150.0,225.0,150.0,150.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,150.0,100.0,225.0,100.0,450.0,100.0,150.0,225.0,225.0,225.0,100.0,450.0,150.0,450.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,225.0,225.0,225.0,100.0,100.0,100.0,100.0,150.0,100.0,150.0,100.0,100.0,150.0,100.0,225.0,375.0,300.0,100.0,150.0,150.0,225.0,375.0,450.0,225.0,139425.4165248529
4,225.0,100.0,150.0,100.0,100.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,150.0,150.0,225.0,100.0,225.0,100.0,225.0,225.0,100.0,150.0,100.0,150.0,100.0,225.0,300.0,100.0,150.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,100.0,225.0,100.0,150.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,100.0,100.0,225.0,100.0,225.0,150.0,225.0,100.0,150.0,100.0,225.0,225.0,100.0,100.0,150.0,100.0,150.0,100.0,100.0,450.0,225.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,450.0,225.0,150.0,100.0,225.0,100.0,100.0,100.0,150.0,450.0,100.0,100.0,100.0,225.0,150.0,225.0,100.0,150.0,100.0,150.0,100.0,225.0,100.0,300.0,225.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,375.0,150.0,150.0,100.0,150.0,225.0,150.0,100.0,150.0,225.0,100.0,100.0,225.0,100.0,150.0,100.0,225.0,150.0,100.0,100.0,225.0,150.0,225.0,100.0,225.0,150.0,450.0,225.0,225.0,100.0,100.0,150.0,450.0,450.0,150.0,225.0,150.0,225.0,150.0,100.0,225.0,100.0,375.0,225.0,300.0,100.0,100.0,150.0,225.0,225.0,150.0,150.0,100.0,300.0,150.0,225.0,100.0,150.0,150.0,100.0,100.0,375.0,100.0,150.0,100.0,150.0,150.0,300.0,100.0,100.0,150.0,225.0,100.0,100.0,100.0,450.0,225.0,225.0,100.0,100.0,150.0,100.0,300.0,100.0,225.0,150.0,100.0,300.0,150.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,225.0,100.0,225.0,100.0,300.0,450.0,150.0,150.0,100.0,100.0,100.0,100.0,225.0,150.0,100.0,225.0,100.0,100.0,225.0,150.0,150.0,150.0,150.0,150.0,100.0,150.0,150.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,150.0,100.0,225.0,100.0,450.0,100.0,150.0,225.0,225.0,225.0,100.0,450.0,150.0,450.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,225.0,225.0,225.0,100.0,100.0,100.0,100.0,150.0,100.0,150.0,100.0,100.0,150.0,150.0,225.0,375.0,225.0,100.0,150.0,150.0,300.0,375.0,450.0,225.0,136893.32405018123
5,225.0,100.0,225.0,100.0,100.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,150.0,225.0,225.0,150.0,150.0,100.0,225.0,225.0,100.0,150.0,100.0,150.0,150.0,225.0,300.0,100.0,225.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,225.0,100.0,150.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,100.0,100.0,225.0,100.0,225.0,150.0,225.0,100.0,150.0,150.0,225.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,100.0,450.0,225.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,450.0,225.0,150.0,100.0,225.0,100.0,100.0,100.0,150.0,450.0,150.0,150.0,100.0,225.0,150.0,225.0,100.0,150.0,100.0,150.0,100.0,225.0,100.0,300.0,225.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,375.0,150.0,150.0,100.0,225.0,225.0,150.0,100.0,225.0,225.0,100.0,100.0,225.0,100.0,150.0,100.0,150.0,150.0,100.0,100.0,225.0,150.0,225.0,100.0,225.0,150.0,450.0,225.0,225.0,100.0,100.0,150.0,450.0,450.0,150.0,225.0,150.0,225.0,150.0,100.0,225.0,150.0,375.0,225.0,100.0,100.0,100.0,150.0,225.0,225.0,150.0,150.0,100.0,300.0,150.0,225.0,100.0,150.0,150.0,100.0,100.0,375.0,100.0,150.0,100.0,150.0,225.0,300.0,100.0,100.0,150.0,225.0,100.0,100.0,100.0,450.0,225.0,225.0,100.0,100.0,150.0,100.0,300.0,100.0,225.0,150.0,100.0,225.0,150.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,225.0,100.0,150.0,100.0,300.0,450.0,150.0,150.0,100.0,100.0,100.0,100.0,225.0,525.0,100.0,225.0,100.0,100.0,225.0,150.0,150.0,225.0,150.0,150.0,100.0,100.0,150.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,150.0,100.0,225.0,100.0,450.0,100.0,150.0,225.0,225.0,225.0,100.0,450.0,150.0,450.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,225.0,225.0,225.0,100.0,100.0,100.0,100.0,150.0,100.0,150.0,100.0,100.0,150.0,100.0,225.0,375.0,300.0,100.0,150.0,150.0,225.0,375.0,450.0,225.0,139425.4165248529
6,225.0,100.0,150.0,100.0,100.0,225.0,100.0,100.0,150.0,100.0,150.0,150.0,150.0,150.0,225.0,100.0,225.0,100.0,225.0,225.0,100.0,150.0,100.0,150.0,100.0,225.0,300.0,100.0,150.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,100.0,225.0,100.0,150.0,100.0,150.0,225.0,150.0,150.0,150.0,150.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,100.0,100.0,225.0,100.0,225.0,150.0,225.0,100.0,150.0,100.0,225.0,225.0,100.0,100.0,150.0,100.0,150.0,100.0,100.0,450.0,225.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,450.0,225.0,150.0,100.0,225.0,100.0,100.0,100.0,150.0,450.0,100.0,100.0,100.0,225.0,150.0,225.0,100.0,150.0,100.0,150.0,100.0,225.0,100.0,300.0,225.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,375.0,150.0,150.0,100.0,150.0,225.0,150.0,100.0,150.0,225.0,100.0,100.0,225.0,100.0,150.0,100.0,225.0,150.0,100.0,100.0,225.0,150.0,225.0,100.0,225.0,150.0,450.0,225.0,225.0,100.0,100.0,150.0,450.0,450.0,150.0,225.0,150.0,225.0,150.0,100.0,225.0,100.0,375.0,225.0,300.0,100.0,100.0,150.0,225.0,225.0,150.0,150.0,100.0,300.0,150.0,225.0,100.0,150.0,150.0,100.0,100.0,375.0,100.0,150.0,100.0,150.0,150.0,300.0,100.0,100.0,150.0,225.0,100.0,100.0,100.0,450.0,225.0,225.0,100.0,100.0,150.0,100.0,300.0,100.0,225.0,150.0,100.0,300.0,150.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,225.0,100.0,225.0,100.0,300.0,450.0,150.0,150.0,100.0,100.0,100.0,100.0,225.0,150.0,100.0,225.0,100.0,100.0,225.0,150.0,150.0,150.0,150.0,150.0,100.0,150.0,150.0,225.0,150.0,150.0,150.0,100.0,100.0,150.0,150.0,100.0,225.0,100.0,450.0,100.0,150.0,225.0,225.0,225.0,100.0,450.0,150.0,450.0,150.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,225.0,225.0,225.0,100.0,100.0,100.0,100.0,150.0,100.0,150.0,100.0,100.0,150.0,150.0,225.0,375.0,225.0,100.0,150.0,150.0,300.0,375.0,450.0,225.0,136893.32405018123
